,index,date,time,open,high,low,close,id
4875,BANKNIFTY,20121220,09:16,12503.2,12503.2,12451.6,12451.6,2012DECBNF.txt
4919,BANKNIFTY,20121220,10:00,12451.4,12454.25,12450.45,12450.45,2012DECBNF.txt
4979,BANKNIFTY,20121220,11:00,12408.05,12412.6,12408.05,12412.6,2012DECBNF.txt
5039,BANKNIFTY,20121220,12:00,12439.05,12439.05,12436.55,12437.05,2012DECBNF.txt
5099,BANKNIFTY,20121220,13:00,12431.8,12436.05,12431.65,12436.05,2012DECBNF.txt
5159,BANKNIFTY,20121220,14:00,12463.55,12465.9,12462.25,12465.4,2012DECBNF.txt
5219,BANKNIFTY,20121220,15:00,12481.2,12486.5,12481.2,12486.5,2012DECBNF.txt
5249,BANKNIFTY,20121220,15:30,12471.05,12472.2,12458.0,12458.0,2012DECBNF.txt
5250,BANKNIFTY,20121221,09:16,12408.0,12408.0,12391.8,12394.3,2012DECBNF.txt
5294,BANKNIFTY,20121221,10:00,12404.4,12404.4,12399.6,12399.6,2012DECBNF.txt
5354,BANKNIFTY,20121221,11:00,12416.65,12418.9,12415.6,12416.2,2012DECBNF.txt
5414,BANKNIFTY,20121221,12:00,12394.0,12394.0,12392.25,12393.7,2012DECBNF.txt
5474,BANKNIFTY,20121221,13:00,12382.05,12386.45,12382.05,12385.45,2012DECBNF.txt
5534,BANKNIFTY,20121221,14:00,12384.35,12391.5,12383.95,12390.55,2012DECBNF.txt
5594,BANKNIFTY,20121221,15:00,12328.9,12331.0,12326.35,12331.0,2012DECBNF.txt
5624,BANKNIFTY,20121221,15:30,12295.0,12307.65,12288.9,12307.65,2012DECBNF.txt
5625,BANKNIFTY,20121224,09:16,12366.25,12366.25,12344.45,12344.45,2012DECBNF.txt
5669,BANKNIFTY,20121224,10:00,12293.2,12295.95,12292.9,12292.9,2012DECBNF.txt
